Question_ID,Skill_ID_List,Content,Options,Answer,Difficulty,Explanation
Q3.037,"3.2_BanQuyen","Theo tài liệu, bản quyền (Copyright) là gì?","['A. Một loại giấy phép phải đăng ký để được bảo hộ.', 'B. Quyền pháp lý tự động trao cho người tạo ra một tác phẩm gốc.', 'C. Quyền cho phép người khác sử dụng miễn phí tác phẩm.', 'D. Một loại thuế áp dụng cho các sản phẩm sáng tạo.']",B,Medium,
Q3.038,"3.2_BanQuyen",Nội dung nào sau đây KHÔNG được bảo hộ bởi bản quyền?,"['A. Bài viết, hình ảnh, video, âm nhạc', 'B. Một ý tưởng chưa được thể hiện thành sản phẩm cụ thể', 'C. Phần mềm, phông chữ', 'D. Đồ họa, tác phẩm kiến trúc']",B,Medium,
Q3.039,"3.1_KeHoach","""Miễn phí xem"" trên Internet có đồng nghĩa với ""miễn phí sử dụng"" không?","['A. Có, mọi thứ miễn phí xem đều có thể sử dụng.', 'B. Không, việc xem không có nghĩa là có quyền sử dụng lại.', 'C. Tùy thuộc vào trang web đăng tải nội dung.', 'D. Chỉ áp dụng với hình ảnh, không áp dụng với video.']",B,Medium,
Q3.040,"3.3_CongCu",Watermark (logo mờ) trên hình ảnh là một dấu hiệu của điều gì?,"['A. Hình ảnh có chất lượng thấp.', 'B. Hình ảnh có khả năng cao đang được bảo hộ bản quyền.', 'C. Hình ảnh được cung cấp miễn phí.', 'D. Hình ảnh đã được chỉnh sửa.']",B,Medium,
Q3.041,"3.2_BanQuyen",Việc sao chép nguyên văn một đoạn dài từ blog khác mà không trích dẫn có được coi là vi phạm bản quyền không?,"['A. Không, nếu blog đó không ghi rõ \'bản quyền\'.', 'B. Có, đây là hành vi sao chép trái phép.', 'C. Không, nếu chỉ sao chép một phần nhỏ.', 'D. Chỉ vi phạm nếu dùng cho mục đích thương mại.']",B,Medium,
Q3.042,"3.1_KeHoach",Sử dụng logo của một thương hiệu khác trong nội dung của bạn mà không được phép có thể dẫn đến hậu quả gì?,"['A. Tăng uy tín cho nội dung của bạn.', 'B. Gây nhầm lẫn về việc hợp tác và có thể bị kiện.', 'C. Không có vấn đề gì nếu bạn ghi nguồn.', 'D. Chỉ bị yêu cầu gỡ bỏ logo.']",B,Medium,
Q3.043,"3.1_KeHoach",Công cụ nào có thể giúp truy tìm nguồn gốc của một bức ảnh?,"['A. Google Translate', 'B. Google Reverse Image Search', 'C. Google Drive', 'D. Google Analytics']",B,Medium,
Q3.044,"3.2_BanQuyen",Creative Commons (CC) là gì?,"['A. Một tổ chức chuyên đi kiện các vụ vi phạm bản quyền.', 'B. Một loại giấy phép cho phép sử dụng miễn phí tác phẩm dưới một số điều kiện.', 'C. Một kho tài nguyên hoàn toàn miễn phí, không điều kiện.', 'D. Một phần mềm giúp kiểm tra bản quyền tự động.']",B,Medium,
Q3.045,"3.3_CongCu",Trang web nào sau đây KHÔNG phải là kho tài nguyên hình ảnh miễn phí uy tín được đề cập?,"['A. Unsplash', 'B. Pinterest', 'C. Pexels', 'D. Pixabay']",B,Medium,
Q3.046,"3.1_KeHoach",YouTube Audio Library cung cấp tài nguyên gì?,"['A. Các video hướng dẫn về luật bản quyền.', 'B. Âm nhạc/âm thanh miễn phí và an toàn để sử dụng.', 'C. Một công cụ để kiểm tra bản quyền video.', 'D. Danh sách các bài hát bị cấm sử dụng.']",B,Medium,
Q3.047,"3.2_BanQuyen",Hậu quả của việc vi phạm bản quyền có thể là gì?,"['A. Bị phạt tiền hành chính ngay lập tức.', 'B. Bị gỡ bỏ nội dung, khóa tài khoản, kiện tụng.', 'C. Bị cấm sử dụng internet vĩnh viễn.', 'D. Không có hậu quả gì nghiêm trọng.']",B,Medium,
Q3.048,"3.2_BanQuyen",Loại giấy phép nào có các quy định nghiêm ngặt nhất?,"['A. Creative Commons (CC)', 'B. Bản quyền đầy đủ (All Rights Reserved - ©)', 'C. Public Domain (Miền công cộng)', 'D. Royalty-Free']",B,Medium,
Q3.049,"3.2_BanQuyen",Public Domain (Miền công cộng) có nghĩa là gì?,"['A. Tác phẩm thuộc sở hữu của chính phủ.', 'B. Tác phẩm không còn được bảo hộ bản quyền và có thể sử dụng tự do.', 'C. Tác phẩm chỉ được sử dụng cho mục đích công cộng.', 'D. Tác phẩm được cung cấp miễn phí nhưng phải ghi nguồn.']",B,Medium,
Q3.050,"3.1_KeHoach",Bộ lọc quyền sử dụng (usage rights) có trong công cụ tìm kiếm nào?,"['A. Facebook Search', 'B. Google Advanced Search', 'C. YouTube Search', 'D. Bing Search']",B,Medium,
Q3.051,"3.2_BanQuyen","Khi tra cứu giấy phép, thông tin nào KHÔNG cần thiết phải ghi lại?","['A. Tên tác giả/nguồn.', 'B. Cảm nhận cá nhân về tác phẩm.', 'C. Loại giấy phép.', 'D. Đường dẫn gốc.']",B,Medium,
Q3.052,"3.2_BanQuyen",Lợi ích của việc kiểm tra giấy phép là gì?,"['A. Tăng tốc độ tìm kiếm tài nguyên.', 'B. Tôn trọng tác giả, bảo vệ bản thân khỏi rủi ro pháp lý.', 'C. Giảm chi phí mua bản quyền.', 'D. Giúp nội dung được nhiều người xem hơn.']",B,Medium,
Q3.053,"3.2_BanQuyen","Quy tắc ghi nguồn ""TRAS"" là viết tắt của những từ nào?","['A. Time, Region, Author, Style', 'B. Title, Creator, Attribution, Source', 'C. Type, Rating, Artist, Size', 'D. Text, Resolution, Audio, Speed']",B,Medium,
Q3.054,"3.2_BanQuyen","Theo quy tắc ""TRAS"", chữ ""A"" (Attribution) yêu cầu điều gì?","['A. Ghi tên tác giả.', 'B. Dẫn link đến nguồn gốc của tác phẩm.', 'C. Ghi tên tác phẩm.', 'D. Ghi rõ loại giấy phép.']",B,Medium,
Q3.055,"3.1_KeHoach",Khi nào bạn cần gửi email xin phép sử dụng nội dung?,"['A. Mỗi khi bạn muốn sử dụng tác phẩm của người khác.', 'B. Khi muốn sử dụng ngoài điều kiện của giấy phép hoặc nội dung có bản quyền đầy đủ.', 'C. Chỉ khi bạn muốn sử dụng cho mục đích thương mại.', 'D. Khi bạn không tìm thấy tên tác giả.']",B,Medium,
Q3.056,"3.2_BanQuyen",Nội dung nào KHÔNG cần có trong một email xin phép bản quyền?,"['A. Giới thiệu bản thân và mục đích sử dụng.', 'B. Yêu cầu tác giả cung cấp các tác phẩm khác.', 'C. Mô tả chi tiết nội dung muốn sử dụng.', 'D. Hỏi rõ về điều khoản, phí sử dụng (nếu có).']",B,Medium,
Q3.057,"3.1_KeHoach","Trong trường hợp không thể liên hệ tác giả hoặc bị từ chối cấp phép, giải pháp an toàn là gì?","['A. Cứ sử dụng và hy vọng không bị phát hiện.', 'B. Tìm nội dung thay thế từ nguồn có bản quyền rõ ràng.', 'C. Sử dụng một phần nhỏ của tác phẩm.', 'D. Chỉnh sửa tác phẩm gốc để nó trở nên khác đi.']",B,Medium,
Q3.058,"3.2_BanQuyen",Việc tuân thủ bản quyền giúp xây dựng điều gì?,"['A. Một môi trường cạnh tranh khốc liệt.', 'B. Một hệ sinh thái sáng tạo công bằng và bền vững.', 'C. Rào cản cho những người mới sáng tạo.', 'D. Sự độc quyền cho các nhà sáng tạo lớn.']",B,Medium,
Q3.059,"3.4_LapTrinh",Tại sao một người làm nội dung lại cần biết lập trình?,"['A. Để có thể tự sửa chữa máy tính khi gặp sự cố.', 'B. Để tự động hóa công việc, tạo nội dung tương tác.', 'C. Để trở thành một hacker chuyên nghiệp.', 'D. Để thiết kế các font chữ độc đáo.']",B,Medium,
Q3.060,"3.4_LapTrinh",Lý do chọn Python là gì?,"['A. Tốc độ thực thi nhanh nhất.', 'B. Dễ học, cộng đồng lớn, đa năng.', 'C. Bảo mật cao nhất.', 'D. Ngôn ngữ lập trình duy nhất có thể tạo website.']",B,Medium,
Q3.061,"3.4_LapTrinh",Công cụ online nào được gợi ý để bắt đầu lập trình Python mà không cần cài đặt?,"['A. VS Code', 'B. Google Colab', 'C. PyCharm', 'D. Sublime Text']",B,Medium,
Q3.062,"3.4_LapTrinh","""Biến"" (Variable) trong lập trình dùng để làm gì?","['A. Thực hiện các phép tính toán học.', 'B. Lưu trữ thông tin (văn bản, số, logic).', 'C. Lặp lại một hành động nhiều lần.', 'D. Đưa ra quyết định dựa trên điều kiện.']",B,Medium,
Q3.063,"3.1_KeHoach",Cấu trúc dữ liệu nào dùng để tổ chức một chuỗi các mục?,"['A. Variable (Biến)', 'B. Dictionary (Từ điển)', 'C. List (Danh sách)', 'D. If-else (Câu lệnh điều kiện)']",C,Medium,
Q3.064,"3.4_LapTrinh","""Dictionary"" (Từ điển) trong Python dùng để làm gì?","['A. Sắp xếp dữ liệu theo thứ tự alphabet.', 'B. Lưu trữ một danh sách các số.', 'C. Tổ chức dữ liệu có cấu trúc theo cặp key-value.', 'D. Dịch văn bản từ ngôn ngữ này sang ngôn ngữ khác.']",C,Medium,
Q3.065,"3.4_LapTrinh","Vòng lặp ""for"" được sử dụng để làm gì?","['A. Kiểm tra xem một điều kiện có đúng hay không.', 'B. Dừng chương trình khi có lỗi xảy ra.', 'C. Xử lý tác vụ lặp đi lặp lại trên một chuỗi dữ liệu.', 'D. Lưu trữ một giá trị duy nhất.']",C,Medium,
Q3.066,"3.4_LapTrinh","Câu lệnh ""if-else"" giúp chương trình làm gì?","['A. Lấy dữ liệu đầu vào từ người dùng.', 'B. Lặp lại một đoạn mã nhiều lần.', 'C. Đưa ra quyết định dựa trên một điều kiện.', 'D. In dữ liệu ra màn hình.']",C,Medium,
Q3.067,"3.4_LapTrinh","Các khái niệm Biến, List, Dictionary, For, If-else được ví như là gì?","['A. Mái nhà của một công trình.', 'B. Những bức tường của một ngôi nhà.', 'C. Những viên gạch nền tảng để xây dựng ứng dụng.', 'D. Cánh cửa để đi vào thế giới lập trình.']",C,Medium,
Q3.068,"3.1_KeHoach",Quy trình phát triển phần mềm được giới thiệu gồm mấy khâu chính?,"['A. 4 khâu: Lên ý tưởng - Thiết kế - Lập trình - Bảo trì.', 'B. 2 khâu: Lập trình - Chạy thử.', 'C. 3 khâu: Thiết kế - Cài đặt - Kiểm thử.', 'D. 1 khâu: Viết code.']",C,Medium,
Q3.069,"3.3_CongCu","Giai đoạn ""Thiết kế"" trong phát triển phần mềm nhấn mạnh điều gì?","['A. Tìm lỗi trong chương trình đã viết.', 'B. Viết code càng nhanh càng tốt.', 'C. Lập kế hoạch trước khi code, \'Đo 7 lần, cắt 1 lần\'.', 'D. Tối ưu hóa hiệu suất của chương trình.']",C,Medium,
Q3.070,"3.4_LapTrinh","""Pseudocode"" (mã giả) là gì?","['A. Tên của một phần mềm hỗ trợ viết code.', 'B. Một ngôn ngữ lập trình giả, không thể chạy được.', 'C. Viết các bước thực hiện của thuật toán bằng ngôn ngữ tự nhiên.', 'D. Một loại lỗi thường gặp trong lập trình.']",C,Medium,
Q3.071,"3.1_KeHoach","Giai đoạn ""Cài đặt"" (Implementation) trong phát triển phần mềm là gì?","['A. Giai đoạn thiết kế giao diện cho phần mềm.', 'B. Giai đoạn cài đặt phần mềm lên máy tính người dùng.', 'C. Giai đoạn chuyển thể bản thiết kế thành các dòng code thực tế.', 'D. Giai đoạn kiểm tra lỗi của phần mềm.']",C,Medium,
Q3.072,"3.1_KeHoach","Mục đích chính của giai đoạn ""Kiểm thử"" (Testing) là gì?","['A. Viết tài liệu hướng dẫn sử dụng.', 'B. Trình diễn sản phẩm cho khách hàng.', 'C. Đảm bảo sản phẩm hoạt động đúng và tìm ra lỗi.', 'D. Quảng bá sản phẩm ra thị trường.']",C,Medium,
Q3.073,"3.1_KeHoach",Việc tuân thủ quy trình phát triển phần mềm mang lại lợi ích gì?,"['A. Chỉ phù hợp với các dự án lớn của Google, Facebook.', 'B. Làm cho quy trình trở nên phức tạp và tốn thời gian hơn.', 'C. Giảm lỗi, dễ bảo trì, làm việc nhóm hiệu quả.', 'D. Hạn chế sự sáng tạo của lập trình viên.']",C,Medium,
Q3.074,"3.1_KeHoach","Khóa học ""Nâng cao năng lực kiến tạo sản phẩm"" hướng tới mục tiêu đạt năng lực số bậc mấy?","['A. Bậc 1 đến bậc 2', 'B. Bậc 3 đến bậc 4', 'C. Bậc 5 đến bậc 6', 'D. Bậc 4 đến bậc 5']",C,Medium,
Q3.075,"3.1_KeHoach",Khóa học được triển khai theo hình thức nào?,"['A. Kết hợp trực tuyến và trực tiếp', 'B. Trực tiếp tại lớp học', 'C. Trực tuyến hoàn toàn', 'D. Tự học qua sách giáo khoa']",C,Medium,
Q3.076,"3.1_KeHoach",Phân tích đối tượng giúp tùy chỉnh yếu tố nào?,"['A. Công cụ và nhân sự thực hiện', 'B. Chi phí và thời gian sản xuất', 'C. Nội dung và kênh phân phối', 'D. Giấy phép bản quyền và cách ghi nguồn']",C,Medium,
Q3.077,"3.1_KeHoach",Kế hoạch nội dung trung hạn thường được xác định theo khung thời gian nào?,"['A. Tuần/Ngày', 'B. Năm', 'C. Quý/Tháng', 'D. Giờ']",C,Medium,
Q3.078,"3.3_CongCu",Định dạng nội dung nào có ưu điểm là tương tác trực tiếp và chân thực?,"['A. Infographic', 'B. Podcast', 'C. Livestream', 'D. Blog Post']",C,Medium,
Q3.079,"3.1_KeHoach","Để viết nội dung đúng giọng điệu thương hiệu và phù hợp nền tảng, kỹ năng nào là cần thiết?","['A. Khả năng quay video', 'B. Khả năng thiết kế hình ảnh', 'C. Khả năng viết nội dung hấp dẫn', 'D. Khả năng chỉnh sửa âm thanh']",C,Medium,
Q3.080,"3.1_KeHoach",Audacity và Adobe Audition là các công cụ chuyên về lĩnh vực gì?,"['A. Thiết kế đồ họa', 'B. Chỉnh sửa video', 'C. Chỉnh sửa âm thanh', 'D. Soạn thảo văn bản']",C,Medium,
Q3.081,"3.1_KeHoach",Việc tập hợp nội dung về một nơi trong quá trình rà soát giúp ích gì?,"['A. Làm chậm quá trình đánh giá', 'B. Tăng dung lượng lưu trữ cần thiết', 'C. Dễ quản lý và có cái nhìn tổng quan', 'D. Gây khó khăn trong việc phân loại']",C,Medium,
Q3.082,"3.1_KeHoach",Dàn ý (Outline) phù hợp nhất cho loại nội dung nào?,"['A. Clip mạng xã hội', 'B. Video quảng cáo, phim ngắn', 'C. Nội dung nặng về text như bài viết, báo cáo', 'D. Infographic, hình ảnh']",C,Medium,
Q3.083,"3.3_CongCu","Trong biên tập nội dung, việc chuẩn hóa định dạng (font chữ, màu sắc, bố cục) nhằm mục đích gì?","['A. Làm cho nội dung nổi bật hơn', 'B. Thể hiện sự sáng tạo không giới hạn', 'C. Đảm bảo tính chuyên nghiệp và dễ đọc', 'D. Giảm kích thước file của nội dung']",C,Medium,
Q3.084,"3.1_KeHoach",Quyền nào sau đây KHÔNG thuộc quyền của tác giả?,"['A. Quyền phân phối', 'B. Quyền sao chép', 'C. Quyền thay đổi nội dung của các tác phẩm phái sinh từ tác phẩm của mình', 'D. Quyền trưng bày, trình diễn']",C,Medium,
Q3.085,"3.2_BanQuyen",Giấy phép Royalty-Free có nghĩa là gì?,"['A. Chỉ được sử dụng cho các dự án phi lợi nhuận', 'B. Hoàn toàn miễn phí và không có bản quyền', 'C. Trả phí một lần để được quyền sử dụng nhiều lần theo quy định', 'D. Phải trả tiền cho mỗi lần sử dụng']",C,Medium,
Q3.086,"3.1_KeHoach",Trang web nào sau đây KHÔNG phải là nguồn tài nguyên hợp pháp được đề xuất?,"['A. Wikimedia Commons', 'B. Flickr (với bộ lọc giấy phép)', 'C. Các trang chia sẻ torrent', 'D. Free Music Archive']",C,Medium,
Q3.087,"3.1_KeHoach","Trong email xin phép, tại sao cần giữ lại bằng chứng (email, hợp đồng)?","['A. Để gửi báo cáo cho cấp trên', 'B. Để khoe với bạn bè', 'C. Để làm cơ sở pháp lý nếu có tranh chấp sau này', 'D. Để lưu trữ làm kỷ niệm']",C,Medium,
Q3.088,"3.1_KeHoach","Mini-project ""Công cụ đổi tên file"" được dùng để minh họa cho quy trình nào?","['A. Quy trình rà soát và đánh giá nội dung', 'B. Quy trình sản xuất nội dung số', 'C. Quy trình phát triển phần mềm (Thiết kế - Cài đặt - Kiểm thử)', 'D. Quy trình áp dụng giấy phép bản quyền']",C,Medium,
